train_auc,val_auc,test_auc,best_epoch,run_name,dataset,model,readout,seed,split,checkpoint,hidden_dim,num_layers,dropout,lr,batch_size
0.8435564788779542,0.9828150572831424,0.8825222396650968,44,BBBP_graphsage_mean_seed3,BBBP,graphsage,mean,3,scaffold,results/BBBP_graphsage_mean_seed3_best.pt,128,3,0.3,0.001,64
0.8997435060587803,0.9517184942716859,0.912742019884877,58,BBBP_graphsage_mean_seed4,BBBP,graphsage,mean,4,scaffold,results/BBBP_graphsage_mean_seed4_best.pt,128,3,0.3,0.001,64
0.8063031398540537,0.9563557010365521,0.8857927786499216,36,BBBP_graphsage_mean_seed5,BBBP,graphsage,mean,5,scaffold,results/BBBP_graphsage_mean_seed5_best.pt,128,3,0.3,0.001,64
0.9288972015799691,0.9296235679214402,0.934981684981685,95,BBBP_graphsage_mean_seed6,BBBP,graphsage,mean,6,scaffold,results/BBBP_graphsage_mean_seed6_best.pt,128,3,0.3,0.001,64
0.8964944433286469,0.9335788325150027,0.933935112506541,63,BBBP_graphsage_mean_seed7,BBBP,graphsage,mean,7,scaffold,results/BBBP_graphsage_mean_seed7_best.pt,128,3,0.3,0.001,64
0.842642222333802,0.914075286415712,0.9392987964416536,35,BBBP_graphsage_mean_seed8,BBBP,graphsage,mean,8,scaffold,results/BBBP_graphsage_mean_seed8_best.pt,128,3,0.3,0.001,64
0.8741390925219255,0.9270321876704856,0.945839874411303,43,BBBP_graphsage_mean_seed9,BBBP,graphsage,mean,9,scaffold,results/BBBP_graphsage_mean_seed9_best.pt,128,3,0.3,0.001,64
0.8710866890941956,0.9822695035460993,0.8843537414965987,46,BBBP_graphsage_sum_seed0,BBBP,graphsage,sum,0,scaffold,results/BBBP_graphsage_sum_seed0_best.pt,128,3,0.3,0.001,64
0.8280245782285599,0.9489907255864704,0.9318419675562533,43,BBBP_graphsage_sum_seed1,BBBP,graphsage,sum,1,scaffold,results/BBBP_graphsage_sum_seed1_best.pt,128,3,0.3,0.001,64
0.9245717429872129,0.9623567921440263,0.9315803244374673,83,BBBP_graphsage_sum_seed2,BBBP,graphsage,sum,2,scaffold,results/BBBP_graphsage_sum_seed2_best.pt,128,3,0.3,0.001,64
0.7996094011515029,0.9839061647572286,0.8852694924123495,32,BBBP_graphsage_sum_seed3,BBBP,graphsage,sum,3,scaffold,results/BBBP_graphsage_sum_seed3_best.pt,128,3,0.3,0.001,64
0.8527471630849568,0.9582651391162029,0.9059392987964416,50,BBBP_graphsage_sum_seed4,BBBP,graphsage,sum,4,scaffold,results/BBBP_graphsage_sum_seed4_best.pt,128,3,0.3,0.001,64
0.813432039566178,0.9571740316421167,0.8891941391941391,38,BBBP_graphsage_sum_seed5,BBBP,graphsage,sum,5,scaffold,results/BBBP_graphsage_sum_seed5_best.pt,128,3,0.3,0.001,64
0.8765743204793466,0.9154391707583197,0.9480638409209838,57,BBBP_graphsage_sum_seed6,BBBP,graphsage,sum,6,scaffold,results/BBBP_graphsage_sum_seed6_best.pt,128,3,0.3,0.001,64
0.916806838722635,0.96303873431533,0.9530350601779173,90,BBBP_graphsage_sum_seed7,BBBP,graphsage,sum,7,scaffold,results/BBBP_graphsage_sum_seed7_best.pt,128,3,0.3,0.001,64
0.8061211253933187,0.9656301145662848,0.9496336996336996,37,BBBP_graphsage_sum_seed8,BBBP,graphsage,sum,8,scaffold,results/BBBP_graphsage_sum_seed8_best.pt,128,3,0.3,0.001,64
0.8370342940349467,0.9350791052918712,0.9489795918367347,41,BBBP_graphsage_sum_seed9,BBBP,graphsage,sum,9,scaffold,results/BBBP_graphsage_sum_seed9_best.pt,128,3,0.3,0.001,64
